Temperature,Rainfall,Soil_Type_Index,Humidity,Yield
29.652438505550514,147.10619435280367,4,58.75516568572272,5.5
27.394161793740942,289.30687348183324,3,55.51295870701752,5.5
24.249923033237188,171.8034223389306,0,70.96249528204095,5.5
28.91710357224933,179.1901559082981,2,72.8702574275056,5.5
29.654309614526635,203.9127021363674,3,60.62363327931119,5.5
30.17746344411639,75.54433025178847,2,91.07609846276111,5.5
29.047878317062622,204.17288181379723,1,54.88874518465447,5.5
27.186654554914274,139.21977119592296,0,63.11572106983124,5.5
30.982006118518836,115.42747910165049,2,53.678646822709695,5.5
28.197545492697756,191.00154808770995,1,66.49696711226942,5.5
26.60523095690584,75.58383880312023,2,52.59101582107516,5.5
27.458039853862836,196.94694553933869,0,82.65021646536756,5.5
22.762092902575056,142.1257374801369,4,62.374721603605174,5.5
27.453274527464384,144.9929672567144,0,76.99127239993035,5.5
30.065309559624005,37.78979792100925,3,59.764493417703015,5.5
29.01934906641769,195.0210225791641,3,56.87533658831635,5.5
32.561992518943555,162.381324362852,2,83.31825697294697,5.5
27.21107525795289,126.6411133758316,1,87.21070948734791,5.5
29.46193948915995,103.62809202269072,1,53.89565653555451,5.5
30.378220528917318,189.07905678935626,0,79.09215597818357,5.5
35.028571024862224,167.40913885716895,0,71.14265312215878,5.5
28.434296473352923,150.25917138601045,1,65.68342221996538,5.5
24.86743846340793,100.58733444309027,3,67.3076628185784,5.5
30.543786260065847,165.13932945935255,1,83.41071509697763,5.5
33.59718206790537,162.16200501109952,1,70.40462063680759,5.5
27.032353869320136,215.79450498161535,2,68.20748762529479,5.5
30.523244615819248,90.1275786072247,4,67.64589848839036,5.5
31.68618416568676,114.20839362111171,0,75.34215310328743,5.5
31.05119663191046,247.18065845494965,2,69.63802417609014,5.5
28.376675567420733,159.57714904733947,0,68.33286811051153,5.5
25.90457872536056,162.6364679036515,1,77.28631854701449,5.5
27.756161355959243,198.2979387744226,0,84.28077893701419,5.5
29.37580136163289,240.61884510229203,3,54.17627730671347,5.5
30.724667572275187,91.9073224635782,2,60.05968458886073,5.5
29.001835143997116,259.0917057627155,0,78.24804910660463,5.5
26.860276100378268,147.81766696051974,0,88.76675235182317,5.5
29.666138968449307,163.1924748014107,1,74.58861199053575,5.5
30.58025520322846,153.003240248923,3,83.38329564989291,5.5
29.13883016924344,224.89070068415847,4,67.26859542039388,5.5
25.491438656385025,197.9229055121648,3,68.45267996974782,5.5
27.455781895848432,142.7520559548027,1,77.63506709492223,5.5
30.8434623292374,93.65408179311663,4,50.636199640981346,5.5
23.850946573766578,137.85516389666776,1,73.37434854315187,5.5
21.72046593282652,83.12964397749774,2,64.37292223799795,5.5
32.52424855043206,194.55572468030036,3,62.00644523461315,5.5
29.534245765065638,116.07786774101173,0,75.85419593857928,5.5
29.82019000756032,144.8774637693701,0,71.63341091731682,5.5
24.769549079118832,208.6582268928138,0,72.10017145329547,5.5
30.212584190399614,190.35327619820586,4,59.26420011850716,5.5
28.825746062705093,169.15973720357616,2,75.58205514827867,5.5
23.247017266454808,110.21809233281607,2,55.31195039780382,5.5
32.272850242821576,174.25990936188677,2,57.764168506722996,5.5
28.476049970856188,110.2342112803566,2,87.37395735667334,5.5
26.811748101762195,174.71769990398334,3,67.08055113174333,5.5
26.866030762044346,84.64744523060038,4,74.91296885644161,5.5
21.95433428370287,210.3584999977879,3,66.95319407934926,5.5
29.780009798894092,159.97749677397366,3,72.89685997719299,5.5
28.785571621737176,149.3614251057289,2,61.289508233905586,5.5
27.417759603000714,169.5592847756555,2,73.59099823417381,5.5
31.835455622355017,144.22671059735907,0,82.55593554425992,5.5
23.848422943012462,153.40033483228055,2,86.15832613582356,5.5
26.209682570897154,214.56492766239097,3,82.05269752287134,5.5
25.449975235718842,202.85658702498145,3,69.76742507177427,5.5
27.16361506068534,185.64930753236106,1,86.21489658210831,5.5
28.20241007577167,162.59932575017723,4,73.44223508056972,5.5
29.290040571434066,134.17708749397852,3,82.82348479070733,5.5
26.95907964068465,203.64473586110222,4,61.83730299272744,5.5
25.36793279453532,104.47318225829565,2,83.5209545979124,5.5
33.05802084931133,239.1992247593932,2,69.35845937572589,5.5
35.234920575365706,185.579598086841,0,63.549215605293654,5.5
28.429860015646074,209.09168772295368,4,70.76757850332547,5.5
25.729658898937398,173.3911621265684,4,61.06172869417338,5.5
32.42636239312688,143.88316522208538,2,68.63186590385419,5.5
23.659728681014606,197.41763278483305,4,66.07128425938267,5.5
26.995680025885516,79.63235925077682,2,63.86985829100774,5.5
25.911648845961096,120.5686935713613,0,66.00737677011655,5.5
24.521393348648534,140.4462038004938,2,58.28343723687169,5.5
27.159927301234692,80.95352296446804,2,77.87743969332358,5.5
25.407483762478105,181.85177691053212,0,68.78164312488803,5.5
28.037963392445963,213.29419841656173,1,71.60294176712567,5.5
28.08153150301739,64.55806141652984,0,83.05714868586313,5.5
26.13600482943406,129.2251872389174,4,70.88465813989558,5.5
26.888459930218392,141.52088819128423,0,72.06129398654089,5.5
27.307453096288867,166.14672741773884,3,78.21001309987187,5.5
30.429538183358282,192.74785314851198,0,81.40080178376147,5.5
27.554711796807442,136.05713145777764,2,60.44193915850224,5.5
30.474105222358293,197.04293619492535,3,63.44769732821846,5.5
29.757438950663968,154.41910380070726,1,56.54736780584176,5.5
29.714592090702226,119.85770077945773,4,58.98843348148819,5.5
32.16353791103792,161.53013806428154,4,75.53594041172155,5.5
24.64182736076227,86.83674138486984,0,80.70440808424705,5.5
26.58045068107866,137.27151002902437,3,83.3597339655761,5.5
33.289896400898705,141.2252997772505,2,78.71001385447776,5.5
27.228050498232196,119.7591319939964,0,79.94767638729948,5.5
19.55462893028245,276.63003487050844,0,84.77744501017978,5.5
27.391094970556345,215.07750931657972,0,99.2777739836001,5.5
28.40481859048975,159.99038419654187,4,72.76475518990293,5.5
20.148660647706368,171.3829383991149,3,75.17265729250576,5.5
32.00180691966384,175.84674867695162,1,61.281483568287996,5.5
25.858862608403193,181.22829199214766,0,53.56766253566199,5.5
28.985689345562548,228.1040839869755,3,72.41113655614772,5.5
27.322055363967813,196.37252154134143,0,84.02153998114328,5.5
24.134945742387877,50.71508609968005,2,68.32235735416255,5.5
24.78847559609374,191.6789711407302,3,83.53667097252088,5.5
25.19475149071736,108.16475047089034,2,81.41202295065915,5.5
31.257015727550915,122.28923162972654,2,66.64562233752568,5.5
27.557385435699544,199.0660482981494,3,63.9555228956397,5.5
26.43440345034476,56.841459216707605,1,82.34632398745688,5.5
25.196173262229305,235.6286485064928,0,70.84003815637696,5.5
31.588450664578378,190.8664748300231,0,78.38018337041615,5.5
32.39260381757076,166.68567166283404,4,63.169084583465484,5.5
31.55423169612004,191.69273202865418,2,95.53262239083989,5.5
29.4773120174625,207.42450513433346,0,71.29664117246318,5.5
28.869490125612135,161.14445473738678,4,77.39607114807455,5.5
24.352186546072296,188.7021329380667,2,86.0195988448452,5.5
27.262542619866828,101.00628762505144,3,65.25351866631243,5.5
25.94841938996069,190.5966124500984,1,71.84077524881044,5.5
22.52346367304587,180.38487231231616,1,61.11960153081125,5.5
31.171130257496095,221.9612764227861,1,66.4568806823595,5.5
25.912510160823174,158.70713167348774,3,65.79759993306912,5.5
31.587825722305922,165.32126765579167,4,80.38934899706067,5.5
30.645239202280038,103.83402341263618,2,75.69609241160602,5.5
29.670153929900255,149.972613667231,0,63.51045367787925,5.5
29.83865221528955,180.5687646349339,2,59.46401431314659,5.5
26.154058353778876,185.3043711475993,4,85.7159324415121,5.5
33.573550453871995,235.65731767349618,2,79.63130470587974,5.5
28.12937629285915,173.07427163641285,3,77.28610682450582,5.5
28.905795055356112,145.36194183769115,0,66.51888305859754,5.5
26.052770999300083,177.8333074657732,2,77.12477007873798,5.5
25.20650421766912,122.12890301293567,2,74.29435626673255,5.5
29.43188802642827,216.25297156815412,3,57.791348545964865,5.5
28.652540487816356,115.3236509718644,4,63.90279885668596,5.5
25.631942902292266,129.74189877318733,4,71.99558622680283,5.5
23.68471984367379,96.22509341210632,4,63.32979218074732,5.5
24.19023073801736,154.142814086351,0,71.52017768302049,5.5
31.58840115127332,182.2592487536456,3,68.50215746246349,5.5
26.160238556049784,232.663731916102,4,68.01082278490244,5.5
26.983274362972498,147.13061317691376,2,66.93824074272672,5.5
32.35102077627719,138.77925768005406,1,82.8225639000402,5.5
24.633548315540757,16.572110903832026,3,53.97454297761797,5.5
25.81901552284883,161.15669171265876,4,66.69516659678943,5.5
25.69369951431792,151.37998271424595,4,63.89112830364403,5.5
32.85420544349812,150.78991051663843,1,69.8093245911057,5.5
33.98015050174724,225.29031499406875,0,91.96528872560344,5.5
30.254689676206514,177.30650127474703,0,63.94774336833781,5.5
30.35015417246272,129.19510730147397,1,70.5541044448576,5.5
26.258934991441805,104.71219389896652,0,54.853527766577365,5.5
33.84198546071285,92.13387305941737,2,66.11723880776465,5.5
28.803088763075987,127.72144496690639,1,73.07732576668053,5.5
30.55933079334922,168.70055253554736,4,54.392558224626924,5.5
27.683425183687138,44.51521202451114,4,84.38010491810797,5.5
27.19590223801717,143.247645138154,2,61.76724996732011,5.5
32.98912677878835,190.0914433598644,4,75.5860860068604,5.5
29.619171039214923,98.23435653558997,2,65.22960180628641,5.5
32.354126383211145,141.09171380486245,3,73.59089759309657,5.5
28.765984515235132,100.42097649923177,1,63.7281699251008,5.5
25.454900390730728,14.591298198119489,1,81.77472941874206,5.5
26.249971201364538,109.98197699970135,2,89.38763588090363,5.5
28.308895727393832,96.8230926864636,3,59.969722788440734,5.5
26.12049935187002,188.75517034881207,4,52.19002021421055,5.5
24.67761577411693,174.02681642125805,4,77.53736628357957,5.5
31.604251095361075,97.90987250870985,1,75.51830840341123,5.5
26.365389787529462,214.63245551714607,0,70.16182319469591,5.5
28.41457824337396,186.2602377509411,0,64.32499295204384,5.5
28.888400769656815,137.17784758277242,4,59.8501776829835,5.5
26.235540624038293,166.50278140170474,0,94.83929737342777,5.5
32.35239839892622,102.7314045621826,0,71.16538274953766,5.5
24.64857471638616,26.90238381233054,0,61.47896850811284,5.5
28.784875790742312,154.54380439483666,2,58.6595073834352,5.5
28.73835311912975,81.794673565717,3,63.81046001764287,5.5
27.837236191407555,138.6582680514909,4,63.560898563479256,5.5
24.109262160184052,170.550420307845,1,83.92117771972136,5.5
30.612452655590392,52.81720727923911,0,73.52992979713818,5.5
30.23053201100379,160.33263647090013,3,73.42373619855441,5.5
25.973294414226352,191.32228733511374,3,80.60311295917212,5.5
30.122461621616086,46.051976631291865,3,65.4635788771597,5.5
29.124723058902326,185.27188796761376,3,62.53243304651558,5.5
24.158163563916673,244.94904460614865,3,70.10770865263257,5.5
25.438213256285927,137.24614529881882,2,54.69774209234582,5.5
31.414844334668736,187.02092935178516,4,100.0,5.5
28.92824855542615,99.76602177524478,2,79.20092698874043,5.5
26.30709116256812,196.01162169791036,3,96.01880091590911,5.5
25.424572326482075,175.50692195050806,1,75.9241219692009,5.5
26.453818605653737,160.88769303988377,2,67.82494749237152,5.5
26.666561410366885,158.04301221166054,0,63.377592383118674,5.5
25.462110902112244,169.7224363817691,2,55.16027379516228,5.5
22.774707662850094,146.7999986480806,0,56.32911062636931,5.5
31.420039859202355,101.35349327184719,3,72.85777895615134,5.5
30.911901017834328,142.60743488973807,1,81.38449612066735,5.5
24.18023364457942,147.6157833931899,3,52.27363922404927,5.5
28.408933886691003,91.30468041583634,1,67.2860643447312,5.5
25.2932853918557,144.47583065748356,4,74.55258236063257,5.5
27.215298330320394,146.9124261434319,4,55.19066541927366,5.5
26.96570026037903,123.96895763427247,4,68.2074822118707,5.5
26.716497352846382,167.6145353779517,2,46.74504672923898,5.5
34.00884125222886,179.4763708615282,3,68.59160650665618,5.5
26.67902294597143,116.81580173417885,0,71.65784753075917,5.5
25.575208524799226,157.45650552800856,0,76.8315771299924,5.5
25.712255711508856,195.4596081192314,1,42.55798013521692,5.5
31.131330869205264,99.48154671489122,1,80.10039579647035,5.5
23.043693004921195,66.83901675028652,0,70.3713020307516,5.5
25.71213125069344,102.94253875702353,0,61.76393993710052,5.5
32.3404685203346,176.34461341889886,1,64.46038203453297,5.5
28.73195856399294,127.16434027210464,2,59.953420318440855,5.5
28.57576601510834,88.07291652784048,2,74.71165127001201,5.5
34.396439380431104,213.46990296367528,1,68.86713158647795,5.5
28.739043858845495,90.98282803171944,2,77.94165171004762,5.5
25.875441515921253,141.47113930395233,3,62.575176143858215,5.5
27.153768829370954,186.8286824557637,0,69.13908640857687,5.5
24.593703072908294,183.5067684398522,2,76.44428438580513,5.5
31.767811120047092,170.86575013983614,4,73.40684142992096,5.5
29.723685152610145,116.60240373932086,4,45.46014034305458,5.5
31.373242449912667,177.8949769055631,1,77.27787226991263,5.5
31.63895178564811,150.73837388043935,4,62.334465596198186,5.5
26.7573676572174,170.32795172772305,1,76.79273085356586,5.5
25.16574144397333,218.5320540778592,2,66.58621551688836,5.5
27.844860666075864,90.31262438830578,4,88.1922587749689,5.5
25.381716787634385,169.26163899863505,0,77.48537554225629,5.5
28.494870626227073,157.10707521838918,1,55.07071999082285,5.5
31.396290642504066,197.21766636773737,4,71.70787974110154,5.5
27.495581061852498,238.91580475027047,4,88.7559322853651,5.5
28.449985269723218,237.35797838638575,2,61.35439490012984,5.5
27.7184631513299,191.75026703213877,1,74.11068524278964,5.5
30.408182717313093,120.06568962965311,0,67.64344833815899,5.5
25.99665281713513,128.88477547875922,0,63.55656043919791,5.5
21.410661215070704,186.06946452652568,3,58.53831098465196,5.5
29.41260657812614,85.67238849927989,4,60.80530191584177,5.5
30.963503263923982,138.32538740833093,1,85.70871131291756,5.5
29.339122734275605,113.09023059192123,3,62.57716088009698,5.5
26.079308513595958,91.16264035648335,0,67.95382580252497,5.5
24.594963705441792,162.39008413139751,0,78.81941853088738,5.5
29.483492595340962,189.47919809353556,1,63.8376017733852,5.5
28.42443685880402,180.01497499157938,0,65.9042422098728,5.5
27.62262211702501,155.9087695953871,1,65.27610732966615,5.5
33.46739002898137,132.38678786502288,2,70.7827435216588,5.5
25.159599717456004,123.76898976456971,3,67.33869015613206,5.5
33.325111063382394,193.5724105625644,1,65.72340915146599,5.5
28.09535171461192,124.4249630721662,3,60.8367349167068,5.5
22.493288569387374,122.99507646374822,4,50.140915122787796,5.5
27.462392037042576,170.55791257661832,4,72.89060427419123,5.5
30.87848822979832,100.94584776581718,0,87.2317333533957,5.5
26.904834901585087,154.2584034701701,1,62.595372969902236,5.5
23.575664376284816,123.54029977068788,2,72.12894883525944,5.5
27.50645640461149,116.42756313730649,0,58.034132904994436,5.5
25.428482878324882,137.50217723951357,1,64.44266424395057,5.5
29.475443203263886,187.72248965509704,4,69.107254471852,5.5
30.320199448202835,158.8378099380495,0,57.17360336558643,5.5
24.83118877675568,164.65623706392518,3,66.90115681824014,5.5
25.88258783465305,187.94722310452616,3,75.75936572300489,5.5
30.269927395320813,181.1846025902237,4,70.3470528854027,5.5
25.423467165103123,141.07060546680137,0,63.8405588793698,5.5
24.753525592516013,177.82606731938176,0,51.10579201328275,5.5
24.463926604611235,141.57801726451535,4,84.36476120929134,5.5
29.056115838874362,171.91143860343988,4,85.3677792084894,5.5
28.92747315855239,202.08092605676927,3,55.69962733970087,5.5
25.947861908862876,176.03190839056563,3,69.31152277040002,5.5
28.0152561883847,87.6795796280938,1,78.24945954813238,5.5
32.58139715246539,125.16081352800717,0,96.85432589212745,5.5
25.077819529245335,182.3783225184581,1,58.96859925828008,5.5
22.14477217296865,42.24593458439759,2,65.12344140823404,5.5
29.36522672716111,166.17925355933204,3,63.62229711408974,5.5
27.668796508295234,163.36773722431687,3,64.94725932134769,5.5
25.869924739554698,286.3673844395729,2,75.52008319524764,5.5
29.956240712064723,171.6139789991658,3,73.21443633824508,5.5
30.51767543400637,144.5754328809391,4,83.55398228578264,5.5
21.37516594035972,208.1836805138018,4,70.5322792969449,5.5
26.042206272005537,132.7800234913389,1,50.13095481490136,5.5
34.952548693590565,152.11343907915008,0,76.66076829816423,5.5
29.750214747394573,154.44247401211265,4,77.20208568761454,5.5
30.02831091489145,180.01102558863997,4,75.69906336723031,5.5
31.518682835894435,103.8357158752045,1,74.46322032799527,5.5
28.05120647559918,191.67531018094775,2,80.34976746914543,5.5
30.39005248027486,123.71307860106984,2,57.45583503013897,5.5
30.154186131511608,252.971839977926,4,79.69497639107861,5.5
29.617124490258277,74.34441064019785,4,64.3202403010751,5.5
27.033964088147787,112.1320316994753,0,84.41425534104512,5.5
28.516176767098777,48.53553780825557,4,74.35609800089918,5.5
26.234915307079664,298.24256648915696,3,84.48452081245104,5.5
28.038442913699484,88.65456673968265,2,97.12424614125786,5.5
24.4945273237022,188.00253367711406,0,74.54425439260999,5.5
25.628128026181145,186.35177718902878,2,70.91613130431881,5.5
27.15306387422521,104.6998923391674,0,79.73262093529353,5.5
25.16888370570977,188.65172956596945,4,47.72112538467354,5.5
26.48494818776447,96.55050441750728,4,60.61555371301452,5.5
27.508222069733453,109.32234273500842,2,74.46312690817737,5.5
29.20678703399313,71.90497982548649,1,71.60832306547385,5.5
30.847771905558727,183.48293784089668,2,53.317785765549246,5.5
26.608646885865674,52.05712204157132,0,82.48552820965175,5.5
32.00531385180587,169.67290131758145,1,75.50270128801795,5.5
30.81583323587648,143.81976188843558,2,77.47616867152895,5.5
29.512281495831825,237.15126395794647,1,63.01000101233112,5.5
28.460947387889856,151.63058374565676,1,72.72460926854696,5.5
28.957362525605625,192.3983791375674,4,77.1370137459193,5.5
31.561153451999147,175.56680821292147,4,56.82699157523131,5.5
31.67073897927782,144.84027666912382,3,65.94216934627535,5.5
32.004840185150925,205.74609554094695,1,78.11536584883663,5.5
28.12398049563101,168.99495898569361,3,69.58305285410836,5.5
29.66490149499584,194.9347058559929,3,69.46054316877407,5.5
32.030639519866156,103.61148588266013,0,67.46657581165535,5.5
26.128851895250822,176.41389125994309,2,58.938723518128754,5.5
27.044749438845088,190.08770281935014,3,68.64578056985852,5.5
28.048109989040434,95.54981095313389,3,66.85682607404209,5.5
30.69879621393822,146.3062388499463,3,83.50906419364004,5.5
30.74551645215587,63.08302793429192,3,56.33943346217575,5.5
27.307407666406196,70.65000110225115,1,83.97513103013534,5.5
23.47417163686087,147.0061534372752,2,81.7953958139305,5.5
28.7385518328879,240.01170686675317,0,89.68646714709185,5.5
25.245051588014796,243.87722616736625,0,76.32887841829103,5.5
23.53019138607933,134.75448695851165,0,61.15902850065959,5.5
24.20838531779885,102.42602400405246,3,79.1687746343888,5.5
28.979143023536682,196.35705735409255,4,67.15552987617116,5.5
32.08311208279842,49.82221584783278,2,68.93089675452853,5.5
28.116683548708732,129.841219672094,2,67.05053433856334,5.5
28.634141963937893,112.59127544987521,3,83.2601057864517,5.5
31.548684816633777,145.6840938547398,1,68.71529017353008,5.5
23.36663527274934,218.76592563925846,2,69.53321848174808,5.5
29.560529264800813,20.585062273034737,3,65.77276204861406,5.5
27.965230647043537,165.51779950719242,4,64.16838243235924,5.5
29.698172376496203,167.16179779858888,3,54.560319223115215,5.5
26.549548274788553,146.9505853766727,4,79.87829829394327,5.5
25.54618812872055,164.5689119253185,4,84.09018219631224,5.5
28.421526712856817,175.7131603431828,0,70.72234541172733,5.5
32.94757397000338,157.9165853985608,0,89.62323191717014,5.5
30.58273031362439,48.249703135843475,4,62.969331245228844,5.5
26.476921689459726,105.54001187267482,0,92.91064122723897,5.5
23.97708389205616,229.8797127136989,3,65.09783360805785,5.5
22.953798148906642,91.64847374069942,1,71.02930931309868,5.5
31.948298355551444,154.030708178164,1,68.05530365601834,5.5
25.13475313559252,113.93361752821212,3,68.54555345634418,5.5
27.02345976101519,179.74031910196788,3,86.89306502652468,5.5
31.96363337823273,139.86794800846678,0,64.82807877005236,5.5
23.158295633563025,182.73689220523408,1,66.72362473212553,5.5
32.476793528425176,169.15183942793777,1,85.13100488892225,5.5
27.239078638322493,130.5111612178447,2,74.57815081820092,5.5
24.554250054283784,38.545278554028826,1,71.69828455506266,5.5
27.25794721855326,106.68004825644736,1,69.6210664298933,5.5
25.832209655795566,89.68546263313564,0,65.67653177898796,5.5
29.322459396717147,89.30849795895055,0,62.260195742028884,5.5
26.055602698336667,175.17628056144602,1,84.61920842218453,5.5
22.26507336724287,251.23061753543533,4,57.99949748782392,5.5
27.33831239677303,26.741141288996516,2,70.31920820286366,5.5
23.93036484314038,74.68713756423807,4,66.23071569898221,5.5
28.61295965196496,161.60458646405127,2,83.00708861457166,5.5
24.438609003150027,137.32930956529722,3,78.14748409945412,5.5
26.535961590483744,172.66589733446622,2,78.2010824578484,5.5
28.547763412643008,147.66075517773052,3,67.47904779973345,5.5
27.36262382489719,215.87723009339248,3,73.49613311685712,5.5
28.751290849003134,178.5167929146505,0,56.100088722718255,5.5
30.04086149715327,193.84787841997633,3,75.19672695151311,5.5
24.526198900806083,200.89726195957044,4,69.78673889240781,5.5
27.806807378125875,90.36923186495979,2,62.13874378202472,5.5
18.011488607475613,179.35892553192045,0,55.03769478065804,5.5
28.74199990504757,182.14292935202604,1,80.78711900398399,5.5
27.097557608875473,132.91554117138338,2,80.86235850475299,5.5
25.049650709566087,132.59665351246167,4,68.80532542008102,5.5
28.947158266889573,133.99666687816233,3,66.79608478685032,5.5
31.518092731555203,106.02799178410787,0,71.88730066529804,5.5
26.571946757203172,80.9788490291778,1,71.3834176824603,5.5
25.165556529274838,257.280965509951,2,61.68361897368576,5.5
28.495075787316136,204.00693962670496,2,58.44525949146204,5.5
23.993180000060917,151.2980768522246,0,79.5511504385245,5.5
26.018855888393382,76.6289287377825,0,64.37142675415365,5.5
31.667206484951507,177.28960914010452,0,76.13400501303738,5.5
28.186537689436864,131.79251398298726,1,62.21353605479149,5.5
22.3615991081615,142.16904500790548,4,78.69546073454659,5.5
22.609025058161798,262.39273928607423,3,58.206189668732605,5.5
28.486257077940326,244.89680406327014,0,69.67512542033774,5.5
30.587171727753063,31.747381731685692,4,52.368920176905924,5.5
23.14713562412155,168.26570985993192,3,66.52593746749585,5.5
29.349137822489524,158.27871608157054,4,42.05646884155624,5.5
31.991030522469156,167.75771386504786,0,53.95911075266932,5.5
33.66357696387592,122.10902083664874,0,61.80763645676557,5.5
28.99366827957963,150.14473325967037,2,79.27529791713879,5.5
29.520407783657422,95.30543156804195,3,75.43203762332435,5.5
21.600446717115567,201.87512927896478,2,75.89372952950596,5.5
34.29925764398797,200.34715055356594,2,53.391486363255744,5.5
26.273529360711635,232.04909230794345,3,53.306122359949775,5.5
25.199586524724875,111.3135850327036,2,89.44564862691453,5.5
27.234381596681125,163.4842432329679,2,76.56382783384069,5.5
32.53502024255629,252.17179683432644,2,76.10261308514272,5.5
34.62413814263064,116.23386167900638,3,76.06589733969811,5.5
28.376226038427532,99.52994683040572,4,60.80868182017666,5.5
30.994252517810967,165.01501988435584,4,79.32955792210086,5.5
28.129612146056513,208.2558574841933,1,65.46613534102221,5.5
24.886613580945447,116.64453705189015,4,80.7463456585308,5.5
32.43023101236487,246.6426106874685,1,54.43386906145625,5.5
26.133617558930833,104.21235487269624,1,90.81778512967759,5.5
32.606592320115645,182.90869376058083,3,60.76913516876402,5.5
31.89562398930725,116.16694100092607,1,79.56819565768234,5.5
29.842108791871624,126.70383987785601,4,81.48347708002058,5.5
33.48692426876306,191.13145098705874,4,47.54997705686091,5.5
34.69703809955722,139.53908341823362,4,57.08646076532846,5.5
27.474269911107065,74.04310889613893,0,61.371501201913475,5.5
25.573617644750705,110.06721821969631,0,60.18943482684652,5.5
22.407190488230583,186.0846856307317,3,74.1516145663796,5.5
34.73404676629077,169.87398737557703,0,74.59614146823084,5.5
26.68095397324465,186.27834547605838,4,76.20283079466085,5.5
31.40511057130522,119.86625318298331,2,56.73250553299655,5.5
25.77623389747155,97.00209579218958,2,67.13359416029269,5.5
32.614796922736105,109.05977036054705,0,59.90939884794105,5.5
25.89964722455376,112.48248990964215,4,56.57523509847297,5.5
24.424842599147972,147.65828371159603,2,81.74579980146227,5.5
27.374480707138748,90.80136723443752,3,79.03489102595476,5.5
26.404672897115088,203.27083208165595,2,62.65969659421692,5.5
29.788899356383638,175.78723313048428,2,85.8709014021642,5.5
27.84581521842243,106.76836416768012,1,85.04698659706386,5.5
29.883107183655763,140.070627236905,1,61.737859740469744,5.5
27.126935580744117,105.66424249505792,4,73.90911036285132,5.5
26.004677886943583,142.53441112430167,0,75.70325279968212,5.5
26.24931835631178,108.25879903311778,1,75.02812746505575,5.5
34.13481639409308,257.11678213283705,0,61.21714566551208,5.5
28.675512796680806,70.46117576009196,3,86.64968939962047,5.5
22.048713371640865,86.52217654411815,4,69.66709521610926,5.5
26.43937295963776,138.11034910350796,1,71.25184175589207,5.5
28.290598097427626,154.68668639970278,1,73.37577084568025,5.5
33.53619904375114,155.00677479709725,2,73.27415612251872,5.5
31.0860961476697,195.88870464926492,3,80.32931921564847,5.5
25.234846490554254,172.12545104259672,3,78.44120033362707,5.5
35.255067260717354,103.91481247394998,1,68.56377132869063,5.5
27.90651890559557,203.1061586175331,1,76.68788978490754,5.5
31.738989433224834,181.41308714520298,2,72.98951761672572,5.5
24.534974507800293,219.34229740809258,2,67.28448255626417,5.5
20.805510714247305,152.5681163673643,1,75.42033452928213,5.5
23.77470552889492,204.50526606284248,0,83.72589870223808,5.5
18.24899957141288,13.866570968523206,4,75.36769584339478,5.5
34.33626798175872,125.71700231935145,4,78.8191186326858,5.5
28.643598756659248,104.36809430412787,2,83.70092580599648,5.5
25.226067944655906,185.09392939481668,4,77.47065226008795,5.5
29.35787208994036,113.0211983329868,4,83.90161505600732,5.5
28.568002108540497,198.78130487768675,3,75.42277031263916,5.5
29.862800186841973,189.36949455127893,1,56.442656481983434,5.5
31.628594203408806,119.63014640005288,1,56.719692051555334,5.5
27.130236540924955,161.93783912972515,1,72.65684731775775,5.5
25.36048208169704,139.27711484700217,2,60.46877653568085,5.5
30.483325643115755,155.81799310245646,3,66.01722300116984,5.5
30.406998333653398,187.48216115358554,4,55.277254418829486,5.5
28.302207424364035,133.70270390668986,3,59.92017263702291,5.5
34.53266256604232,67.19574168643938,2,79.79155199456459,5.5
26.686533631415042,179.7801480821322,0,92.9985215773442,5.5
25.300426085094195,203.62348090627992,2,92.94316860067812,5.5
29.254274282519805,65.0126306917305,1,86.63952220127098,5.5
25.975186429259505,148.17281306172157,0,72.1202933225598,5.5
29.486549572434686,103.413546414358,0,59.77236013860264,5.5
25.50097523248168,206.34688708428132,3,55.2658071053433,5.5
26.799273151204343,209.12293649906022,0,63.61473067991003,5.5
33.6725212601175,109.51590061338341,1,77.356960596793,5.5
26.783237929756964,84.21918478183294,1,74.36578232649335,5.5
25.60344536794811,162.23483061681378,1,71.4131377658149,5.5
31.5120363661195,94.54305102842834,2,83.45641730483446,5.5
24.846874149139918,192.88801212703518,3,73.56436002455604,5.5
25.921170309558796,143.44123691144375,2,73.39423057125643,5.5
29.729683361526984,230.27507658746555,4,75.47718505803229,5.5
30.815234271619875,232.4973248510075,1,67.98685484585684,5.5
31.661429173243224,227.60238045877142,3,66.81567759764566,5.5
25.758334503338546,170.14687703345996,1,81.63022184024518,5.5
29.78802601895836,102.71211853408361,0,74.64028220131611,5.5
26.601675401367462,75.84383425433253,3,100.0,5.5
26.183033099468105,179.73066380451573,3,79.64624312110496,5.5
31.609638346876856,183.46832639482085,4,84.34055455872013,5.5
26.35133681242124,163.10124404163375,2,70.98507582352805,5.5
28.83461378806294,83.55669666767837,2,65.01000697251851,5.5
28.466738407691917,110.11782767915702,1,60.01783349875241,5.5
24.787736870984492,154.16607657347114,1,52.98165042707601,5.5
30.898278566068964,119.34340112409666,0,72.21383668603407,5.5
29.68084268103686,111.20594850654108,0,85.29510557109965,5.5
22.041128164388738,101.67310567145167,3,58.36573832370103,5.5
